"tfName","nTargets","condition","fitness_tf","mean_targets","max_targets","sum_targets","prod_targets","geom_targets","log2_ratio_mean","log2_ratio_max","log2_ratio_sum","log2_ratio_prod","log2_ratio_geom","sqerr_mean","sqerr_max","sqerr_sum","sqerr_prod","sqerr_geom","bestGuessCondition"
"Ada",4,"set1IT015.D.Ribose..C.",0.900625979847929,0.983656297683668,1.04536010020516,3.93462519073467,0.930449657703015,0.982139595263391,0.127226212296278,0.215,2.12722621229628,0.0469999999999999,0.125,0.0068940336799038,0.0209479655955828,9.20515121166138,0.000889451760803947,0.00664446949809986,"prod"
"Ada",4,"set1IT016.D.Ribose..C.",1.04536010020516,1.05988707160157,1.26751252203442,4.23954828640629,1.22264027769207,1.05153728099401,0.0199105573172381,0.278,2.01991055731724,0.226,0.00849999999999979,0.000211032897952037,0.0493516985246053,10.2028381688668,0.0314282613297879,3.81575624980359e-05,"geom"
"Ada",4,"set1IT017.L.Fucose..C.",0.803293996757034,0.911527294931587,0.986232704493359,3.64610917972635,0.681129017320244,0.908463212525778,0.182357762334658,0.296,2.18235776233466,-0.238,0.1775,0.0117144468337418,0.0334665707882367,8.08159816452086,0.0149242822007912,0.0110605639454127,"geom"
"Ada",4,"set1IT018.L.Fucose..C.",0.742261785314525,0.918782321159824,1.10266916306891,3.67512928463929,0.685391402489852,0.909881140032297,0.307795002337367,0.571,2.30779500233737,-0.115,0.29375,0.0311594995751115,0.129893477939794,8.60171176859553,0.00323424044262487,0.0280962480760025,"prod"
"Ada",4,"set1IT019.a.Ketoglutaric..C.",1.06510820339342,1.14086013822936,1.27191300674357,4.56344055291742,1.67829927421308,1.13819677751301,0.0991219377696989,0.256,2.0991219377697,0.656,0.0957500000000001,0.00573835563138818,0.0427682266886968,12.2383292277261,0.376003289332968,0.00534193966683544,"geom"
"Ada",4,"set1IT020.a.Ketoglutaric..C.",0.724973416439426,0.924037425604943,1.16392653440214,3.69614970241977,0.687294347786015,0.910512040207235,0.350023190348347,0.683,2.35002319034835,-0.0769999999999998,0.32875,0.0396264797450489,0.192679839769185,8.82788852237195,0.00141971221458848,0.0344245809096524,"prod"
"Ada",4,"set1IT021.D.Glucuronic.Acid..C.",1.12272142207361,1.05004101645957,1.14155470712677,4.20016406583828,1.19581979677612,1.04572245719628,-0.0965543167875773,0.024,1.90344568321242,0.0910000000000002,-0.1025,0.00528244136022115,0.000354692625893783,9.47065322566129,0.0053433723841494,0.00592884059217957,"max"
"Ada",4,"set1IT022.D.Glucuronic.Acid..C.",0.782954296256543,1.00875505937881,1.1558867065548,4.03502023751526,0.993781093322555,0.998441634358452,0.365575909312148,0.562,2.36557590931215,0.344,0.35075,0.0509859846266004,0.139078582650867,10.5759328862949,0.0444479383611135,0.0464347928822463,"prod"
"Ada",4,"set1IT023.D.Gluconic.Acid..C.",0.903752726751086,0.970839081579677,1.08899701533611,3.88335632631871,0.872362705770759,0.966438611504187,0.103304091131882,0.269,2.10330409113188,-0.0509999999999998,0.09675,0.00450057900418758,0.0343154464533704,8.87803761055632,0.00098533341714538,0.0039295201472791,"prod"
"Ada",4,"set1IT024.D.Gluconic.Acid..C.",0.787853886049346,0.980895447421254,1.08372596684478,3.92358178968502,0.896888159662015,0.97316072364325,0.316171274456861,0.46,2.31617127445686,0.187,0.30475,0.037265044416904,0.0875402881942198,9.83278948563935,0.0118884728222423,0.0343386240590536,"prod"
"Ada",4,"set1IT025.D.Glucose.6.Phosphate..C.",0.906261938267334,1.02682308092969,1.20413738123142,4.10729232371875,1.07549439045738,1.01836165310282,0.18018763029024,0.41,2.18018763029024,0.247,0.16825,0.0145349891200525,0.0887297795210477,10.2465955285833,0.0286396228742554,0.0125663460661977,"geom"
"Ada",4,"set1IT026.D.Glucose.6.Phosphate..C.",0.941478464541206,1.01006312228866,1.14155470712677,4.04025248915462,1.02526723788859,1.00625782349778,0.101445454726808,0.278,2.10144545472681,0.123,0.0959999999999999,0.00470385527833483,0.0400305028471589,9.60240045561884,0.0070205585390599,0.00419636534682486,"geom"
"Ada",4,"set1IT027.acetate..C.",0.990342871933025,1.03795295210949,1.11033883362864,4.15181180843797,1.15508578455358,1.03670110101972,0.0677410513098413,0.165,2.06774105130984,0.222,0.0659999999999999,0.00226671973440964,0.0143990308232554,9.9948858364857,0.0271402272587053,0.00214908540405459,"geom"
"Ada",4,"set1IT028.acetate..C.",0.837406487508427,1.0195039906405,1.15829280619464,4.07801596256202,1.04536010020516,1.0111520808513,0.283867422501149,0.468,2.28386742250115,0.32,0.272,0.0331595006469373,0.102968029519992,10.5015497698071,0.043244705033625,0.0301875312060686,"geom"
"Ada",4,"set1IT031.D.Lactate..C.",0.641268301381124,0.91557210330043,1.11961288865424,3.66228841320172,0.645728675151167,0.89642202421083,0.513745410990884,0.804,2.51374541099088,0.00999999999999979,0.48325,0.075242575747386,0.228813544173487,9.12656251602453,1.9894934168491e-05,0.0651034222738583,"prod"
"Ada",4,"set1IT032.D.Lactate..C.",0.930449657703015,0.991603736823633,1.04681028197458,3.96641494729453,0.962594443101751,0.990514500145414,0.0918356132927844,0.17,2.09183561329278,0.0489999999999999,0.0902499999999999,0.00373982139309072,0.0135397948808672,9.2170852396045,0.00103328722833079,0.00360778529763013,"prod"
"Ada",4,"set1IT035.D.L.Lactate..C.",0.965267024871757,1.01418180397532,1.09581176644769,4.0567272159013,1.04971668362307,1.01220394339916,0.0713162955198904,0.183,2.07131629551989,0.121,0.0685,0.00239265561475079,0.0170419295531274,9.5571261127204,0.00713174486321277,0.00220307432084768,"geom"
"Ada",4,"set1IT036.D.L.Lactate..C.",0.810565119885309,1.03454202443628,1.29056249045178,4.13816809774514,1.08222464452571,1.0199511098685,0.351992250528424,0.671,2.35199225052842,0.417,0.3315,0.0501656537722368,0.230397475750725,11.0729415782616,0.0737988973278512,0.0438424928012411,"geom"
"Ada",4,"set1IT037.pyruvate..C.",0.563700206072711,0.941115634868224,1.26751252203442,3.7644625394729,0.667574151647954,0.903909348734572,0.739443902882152,1.169,2.73944390288215,0.244,0.68125,0.142442405892901,0.495351776099391,10.2448795149134,0.0107897965693686,0.115742260750719,"prod"
"Ada",4,"set1IT038.pyruvate..C.",0.975355461527642,1.00551007110001,1.15668818390529,4.02204028440004,1.00625782349778,1.00156079793542,0.0439275316216598,0.246,2.04392753162166,0.0449999999999998,0.0382499999999999,0.000909300478461917,0.0328815562048883,9.282288409921,0.000954955975333545,0.000686719656245054,"geom"
"Ada",4,"set1IT039.succinate..C.",0.695923195915551,1.01279754464166,1.17283494923188,4.05119017856665,0.971307495541633,0.992748375440308,0.541345812310181,0.753,2.54134581231018,0.481,0.5125,0.100409352880598,0.227444820451254,11.2578165248686,0.075836512480548,0.0881051871999045,"prod"
"Ada",4,"set1IT040.succinate..C.",0.88699630515215,1.02685542162841,1.15989965450543,4.10742168651363,1.09202054574565,1.02225137259661,0.211233068527635,0.387,2.21123306852763,0.3,0.20475,0.0195605724615196,0.0744762380882409,10.3711396369173,0.0420349392309422,0.0182939332694051,"geom"
"Ada",4,"set1IT041.Glycolic.Acid..C.",0.822450068712464,1.03945579593145,1.3707828049797,4.1578231837258,1.06584673606794,1.0160701429937,0.337828407213624,0.737,2.33782840721362,0.374,0.305,0.0470914856458413,0.300668789662318,11.1247138163538,0.0592419376797533,0.0374887331646719,"geom"
"Ada",4,"set1IT042.Glycolic.Acid..C.",0.990342871933025,1.0429030631903,1.4073683753254,4.17161225276119,1.08522937188181,1.02065833118053,0.0746050670102106,0.507,2.07460506701021,0.132,0.0435,0.002762573705001,0.173910270479662,10.1204748733948,0.00900344787253026,0.000919027069387063,"geom"
"Ada",4,"set1IT045.D.Galacturonic.Acid..C.",0.720464874418961,0.853352853637509,0.956608158091874,3.41341141455003,0.518709968282806,0.8486549496612,0.244214311289974,0.409,2.24421431128997,-0.474,0.23625,0.0176592150207892,0.0557636504238262,7.25196106800392,0.0407050421500087,0.0164326953906111,"geom"
"Ada",4,"set1IT046.D.Galacturonic.Acid..C.",0.816768991110023,0.904077173175684,0.999307092990453,3.61630869270274,0.661127302571287,0.90171910882843,0.146517833290452,0.291,2.14651783329045,-0.305,0.14275,0.00762271865561071,0.0333201586381101,7.83742254079383,0.0242243352111887,0.00721652250037128,"geom"
"Ada",4,"set1IT047.Glycerol..C.",0.801625329399394,1.00479718371659,1.20580782769076,4.01918873486634,0.976708528962227,0.994125571294056,0.325904325707812,0.589,2.32590432570781,0.285,0.3105,0.0412788023866861,0.163363491925051,10.3527142682001,0.030654126769159,0.0370563431295034,"prod"
"Ada",4,"set1IT048.Glycerol..C.",0.865736565519658,0.976775356502654,1.03383073624796,3.90710142601062,0.90125046261083,0.974341891201707,0.174098707506034,0.256,2.17409870750603,0.058,0.1705,0.0123296131029654,0.0282556502328369,9.24990021462918,0.00126123688660235,0.0117951167665039,"prod"
"Ada",4,"set1IT051.D.Sorbitol..C.",0.879039560911787,0.993542720578077,1.0762401247838,3.97417088231231,0.963929807740643,0.990857845805786,0.176653907253981,0.292,2.17665390725398,0.133,0.17275,0.0131109735735638,0.0388880623914387,9.57983789671453,0.0072063540066641,0.0125033288366355,"prod"
"Ada",4,"set1IT052.D.Sorbitol..C.",1.03168317930136,1.03313791728569,1.05995278339728,4.13255166914278,1.13839402907488,1.03293537811332,0.00203285759382495,0.0389999999999998,2.00203285759383,0.142,0.00175000000000002,2.11626260306718e-06,0.00079917051574021,9.61538539129139,0.0113872054593866,1.56800186468469e-06,"geom"
"Ada",4,"set1IT053.L.Malic..C.",0.681601303641254,0.981888906721755,1.31585452502901,3.92755562688702,0.835087919428369,0.955945317593742,0.526631708890756,0.949,2.52663170889076,0.293,0.488,0.0901726445638324,0.402277148840744,10.5362194685979,0.0235581412257816,0.0752646379915631,"prod"
"Ada",4,"set1IT054.L.Malic..C.",0.92082569720504,0.972918369586823,1.14076371586842,3.89167347834729,0.864537231307865,0.964263938251951,0.0793906692838219,0.309,2.07939066928382,-0.091,0.0664999999999999,0.00271364651587577,0.0483727320535749,8.82593653871784,0.0031683913930574,0.00188688078524953,"geom"
"Ada",4,"set1IT055.D.Trehalose..C.",0.744838731561351,0.95117841403334,1.07773314504367,3.80471365613336,0.785128118673573,0.941315332890081,0.352787880162126,0.533,2.35278788016213,0.076,0.33775,0.0425760645626411,0.110818690527738,9.36283455402456,0.00162323471387843,0.0386030548696888,"prod"
"Ada",4,"set1IT056.D.Trehalose..C.",0.831622098374906,1.01728934293214,1.25440220452099,4.06915737172856,1.02526723788859,1.00625782349778,0.290730076681473,0.593,2.29073007668147,0.302,0.275,0.0344723257014754,0.178743018152898,10.4816346462091,0.0374984400572754,0.0304976364891925,"geom"
"Ada",4,"set1IT057.D.Serine..C.",0.726986258660155,0.969921155860383,1.12272142207361,3.87968462344153,0.837406487508427,0.956608158091874,0.415939381616167,0.627,2.41593938161617,0.204,0.396,0.0590173642776852,0.156606319561872,9.93950697929516,0.0121926269389046,0.0527262166986305,"prod"
"Ada",4,"set1IT058.D.Serine..C.",0.804408370941916,0.916307034239402,1.04174342900822,3.66522813695761,0.69207485802574,0.912091205188102,0.187902999672592,0.373,2.18790299967259,-0.217,0.18125,0.0125213108477643,0.0563279297873366,8.18428973362609,0.0126188181240886,0.0115955927912916,"geom"
"Ada",4,"set1IT059.casaminos..C.",0.989656656415207,1.06786494258507,1.17527632841977,4.27145977034026,1.28877463048502,1.0654774057417,0.109729194793459,0.248,2.10972919479346,0.381,0.1065,0.00611653602562648,0.0344546626350818,10.7702316785682,0.0894715624116267,0.005748786028431,"geom"
"Ada",4,"set1IT060.casaminos..C.",0.795536483754919,0.975471033080748,1.0882424416708,3.90188413232299,0.88148015790717,0.96895394488874,0.294170937299846,0.452,2.29417093729985,0.148,0.2845,0.0323764420410891,0.0856767777994558,9.64939571376438,0.00738631512678832,0.0300736158261005,"prod"
"Ada",4,"set1IT061.NAG..C.",0.737134608645551,1.03719178911733,1.49692298679269,4.14876715646931,1.00695555005672,1.0017343702347,0.492682690317919,1.022,2.49268269031792,0.45,0.4425,0.0900343115526718,0.577278379567463,11.6392366413704,0.072803340424009,0.0700130338330325,"geom"
"Ada",4,"set1IT062.NAG..C.",0.672683604260913,0.966228067816043,1.16231410751812,3.86491227126417,0.804408370941916,0.947041794041855,0.522435667125917,0.789,2.52243566712592,0.258,0.4935,0.0861683520838691,0.239738029719903,10.1903238624374,0.0173514141571646,0.0752724162998752,"prod"
"Ada",4,"set1IT063.D.Glucosamine.Hydrochloride..C.",1.01677467329196,1.10652217168978,1.21083308395055,4.42608868675911,1.48761376243451,1.10439020682209,0.122032359106772,0.252,2.12203235910677,0.549,0.11925,0.00805461346866709,0.0376586667473409,11.6234220424235,0.221689447864585,0.0076764817157695,"geom"
"Ada",4,"set1IT064.D.Glucosamine.Hydrochloride..C.",0.837406487508427,0.99555962301818,1.34443499415263,3.98223849207272,0.911301280637142,0.977047089008363,0.249579625133594,0.683,2.24957962513359,0.122,0.2225,0.0250124142715664,0.257077906549847,9.88996833693187,0.00546044045153561,0.0194994975872642,"prod"
"Ada",4,"set1IT065.D.Mannose..C.",0.893785162356787,0.943349854235129,1.00416754323897,3.77339941694052,0.788946840852465,0.942457848310684,0.0778648184996581,0.168,2.07786481849966,-0.18,0.0765,0.00245665868099501,0.01218427000922,8.29217825520181,0.0109910736558435,0.00236903035796673,"geom"
"Ada",4,"set1IT066.D.Mannose..C.",0.686818116714811,0.859294430440223,0.988285651500733,3.43717772176089,0.521594296764929,0.84983225108707,0.323224449229662,0.525,2.32322444922966,-0.397,0.30725,0.0297480787963068,0.0908826745299007,7.56447795706924,0.0272989106788311,0.0265736080051369,"geom"
"Ada",4,"set1IT067.D.Galacturonic.Acid..C..MOPS",0.761016690419679,0.926257348669525,1.12272142207361,3.7050293946781,0.708087719107272,0.917321907666758,0.283484988519799,0.561,2.2834849885198,-0.104,0.2695,0.0273044751388423,0.130830312900841,8.66721080283497,0.00280147600418962,0.0244313209386566,"prod"
"Ada",4,"set1IT068.D.Galacturonic.Acid..C..MOPS",0.857970530428691,0.9335261519764,1.17283494923188,3.7341046079056,0.728499556949005,0.923862465409225,0.121762344059218,0.451,2.12176234405922,-0.236,0.10675,0.00570865194746065,0.0991396022282693,8.27214723162395,0.0167627329737774,0.00434174709547898,"geom"
"Ada",4,"set1IT069.D.Glucose..C..MOPS",0.906261938267334,1.00602755246287,1.20497231499479,4.02411020985149,0.975355461527642,0.993781093322555,0.150669817327559,0.411,2.15066981732756,0.106,0.133,0.00995317777581288,0.0892278891646562,9.72097784462029,0.00477391495652262,0.00765960250157972,"prod"
"Ada",4,"set1IT070.D.Glucose..C..MOPS",0.824733548610081,0.944465427651564,1.03168317930136,3.77786171060626,0.781869643128594,0.94033713640029,0.195569892548395,0.323,2.1955698925484,-0.0769999999999996,0.18925,0.0143357228588043,0.0428281496432562,8.72096594117491,0.00183731439312591,0.0133641895099686,"prod"
"Ada",4,"set1IT071.L.Arginine..N.",0.919550046151658,0.950429608282765,0.992404374685819,3.80171843313106,0.813379198132126,0.949671194878653,0.0476516855456722,0.11,2.04765168554567,-0.177,0.0464999999999998,0.000953547357408883,0.0053077531861634,8.30689461090344,0.0112722489691866,0.00090728360063378,"geom"
"Ada",4,"set1IT072.L.Arginine..N.",0.755236292781413,0.900958882135407,1.12661922849728,3.60383552854163,0.630251695791493,0.891001644741272,0.254533171092682,0.577,2.25453317109268,-0.261,0.2385,0.0212350730480329,0.137925284940935,8.11451760597368,0.0156211494847327,0.0184322307927846,"geom"
"Ada",4,"set1IT073.L.Aspartic.Acid..N.",0.955945317593742,1.02901137708021,1.19581979677612,4.11604550832085,1.09961614931455,1.02402433494962,0.106258933219698,0.323,2.1062589332197,0.202,0.0992500000000001,0.0053386490488803,0.057539765763019,9.98623321543348,0.0206413078873491,0.00463475260414157,"geom"
"Ada",4,"set1IT074.L.Aspartic.Acid..N.",0.940826107513788,1.0115674707104,1.11573932232496,4.04626988284161,1.03885910329766,1.00957633619013,0.104592549666829,0.246,2.10459254966683,0.143,0.10175,0.00500434046691551,0.0305946327155808,9.64378104172234,0.00961046826236157,0.00472659394304873,"geom"
"Ada",4,"set1IT075.L.Serine..N.",0.591315500122071,0.966666081581306,1.27987241384431,3.86666432632522,0.752623373705534,0.931417568629703,0.709089526312152,1.114,2.70908952631215,0.348,0.6555,0.140888059001785,0.474110623434691,10.7279099333104,0.0260202300800183,0.11566941700317,"prod"
"Ada",4,"set1IT076.L.Serine..N.",0.720464874418961,0.94051739299465,1.06954708788524,3.7620695719786,0.748461493396346,0.930127244297783,0.384526528877169,0.57,2.38452652887717,0.0550000000000004,0.3685,0.048423110931504,0.12185839175852,9.25135913621686,0.000783810674164895,0.0439583093432043,"prod"
"Ada",4,"set1IT077.L.Asparagine..N.",1.06068774136822,1.02171468154732,1.06068774136822,4.08685872618929,1.08748839085488,1.02118906895678,-0.0540076266068795,0,1.94599237339312,0.0359999999999997,-0.0547499999999999,0.00151889939180301,0,9.15771082937294,0.000718274812907127,0.00156014512226619,"max"
"Ada",4,"set1IT078.L.Asparagine..N.",0.950000382874886,1.11227016064433,1.25092908011327,4.4490806425773,1.49174402669147,1.10515597714529,0.227507248568084,0.397,2.22750724856808,0.651,0.21825,0.0263314807773432,0.0905580808215889,12.2435626638391,0.293486175615665,0.0240732584334036,"geom"
"Ada",4,"set1IT079.L.Glutamine..N.",1.0245568230328,0.985553684209535,1.10573065332027,3.94221473683814,0.929804942613162,0.981969418185694,-0.0559936362685862,0.11,1.94400636373141,-0.14,-0.0612500000000001,0.00152124483806698,0.00658919072353856,8.51272770199093,0.00897791884305767,0.00181368705161142,"mean"
"Ada",4,"set1IT080.L.Glutamine..N.",0.694477567882555,0.922521420929262,1.11883710103571,3.69008568371705,0.683967651951245,0.909408251800733,0.409654316025098,0.688,2.4096543160251,-0.0220000000000002,0.389,0.0520039989123881,0.180081013377965,8.97366798365348,0.000110458332883202,0.0461951988895357,"prod"
"Ada",4,"set1IT081.Glycine..N.",0.690637224071928,0.894188274160601,1.04102159768411,3.5767530966424,0.607518395952508,0.882855970317749,0.372650532494792,0.592,2.37265053249479,-0.185,0.35425,0.0414330299922012,0.122769209271602,8.32966482990323,0.00690873958794575,0.0369480464083152,"prod"
"Ada",4,"set1IT082.Glycine..N.",0.930449657703015,0.943342389294306,0.997922718999051,3.77336955717722,0.790041311863377,0.94278453591824,0.019853402082229,0.101,2.01985340208223,-0.236,0.0189999999999999,0.00016622252788507,0.00455261400065853,8.08219355482645,0.0197145035814235,0.000152149220584412,"geom"
"Ada",4,"set1IT083.L.Alanine..N.",0.828744904487992,0.993069723942932,1.10726458448428,3.97227889577173,0.946713631236714,0.986403620406291,0.260966918793139,0.418,2.26096691879314,0.192,0.25125,0.0270026462888985,0.0775732121452374,9.88180595435625,0.0139166204907146,0.0248562707050068,"prod"
"Ada",4,"set1IT084.L.Alanine..N.",0.84968499913865,0.995808618652307,1.24314966890394,3.98323447460923,0.94343825089536,0.985549336939371,0.228940406992935,0.549,2.22894040699294,0.151,0.214,0.021352112179772,0.154814446353508,9.81913231522194,0.00878967221495701,0.0184591182860283,"prod"
"Ada",4,"set1IT085.D.Serine..N.",0.85678195476857,0.948546645565631,1.01747969210269,3.79418658226253,0.803293996757034,0.946713631236714,0.146790626215427,0.248,2.14679062621543,-0.093,0.144,0.00842075847708031,0.0258237627843047,8.6283459456229,0.00286096165224383,0.00808770643237095,"prod"
"Ada",4,"set1IT086.D.Serine..N.",0.985549336939371,1.02423370322817,1.11110872865509,4.09693481291267,1.09505247079357,1.02296018888197,0.0555449380132827,0.173,2.05554493801328,0.152,0.05375,0.00149648019516577,0.0157651608480223,9.68071958009759,0.0119909363238917,0.00139957184307131,"geom"
"Ada",4,"set1IT087.D.Alanine..N.",0.991716730738293,1.08215555025351,1.16715810181847,4.32862220101406,1.36131411649947,1.08016372172564,0.125907888674891,0.235,2.12590788867489,0.457,0.12325,0.00817918007530685,0.0307796746864914,11.1349381175563,0.136602227561499,0.00782287021471511,"geom"
"Ada",4,"set1IT088.D.Alanine..N.",0.767373048000443,0.936173363462683,1.00277643590108,3.74469345385073,0.750019494642909,0.930610906312962,0.286847622366113,0.386,2.28684762236611,-0.033,0.27825,0.0284935465001515,0.0554147550350966,8.86443679909252,0.00030114581413279,0.0266465983864578,"prod"
"Ada",4,"set1IT089.Gly.DL.Asp..N.",1.27898558127743,1.16422867347453,1.27898558127743,4.65691469389814,1.82133966718396,1.16171002349149,-0.135625545116254,0,1.86437445488375,0.51,-0.13875,0.013169147888482,0,11.4104050898905,0.294147954499506,0.013753556454004,"max"
"Ada",4,"set1IT090.Gly.DL.Asp..N.",0.874178620410373,1.08291892136829,1.24833054890161,4.33167568547317,1.33145161323637,1.07419059853918,0.30892523175636,0.514,2.30892523175636,0.607,0.29725,0.0435725132440028,0.139989665593713,11.9542859549179,0.209098589968045,0.0400047913949984,"geom"
"Ada",4,"set1IT091.Gly.Glu..N.",0.720964435730112,0.965525233014524,1.12038921419418,3.86210093205809,0.824162084953241,0.952803091933429,0.421385868140693,0.636,2.42138586814069,0.193,0.40225,0.0598099835683869,0.159540153651066,9.86673848856363,0.0106497548051798,0.0537491625101598,"prod"
"Ada",4,"set1IT092.Gly.Glu..N.",0.855002177891973,1.01952727773948,1.24228828178444,4.07810911095791,1.04102159768411,1.01010131137845,0.253900375583062,0.539,2.25390037558306,0.284,0.2405,0.0270685084798313,0.149990526268206,10.3884183019777,0.0346032245398039,0.0240557412082551,"geom"
"Ada",4,"set1IT093.casaminos..N.",0.739181215636921,0.930923197093629,1.09885421757688,3.72369278837452,0.718470088272032,0.920666144095711,0.332734052764853,0.572,2.33273405276485,-0.0409999999999999,0.31675,0.0367649874529447,0.129364668324501,8.90730932780464,0.000428950796724668,0.0329367792576923,"prod"
"Ada",4,"set1IT094.casaminos..N.",0.810003473632046,0.892913743411384,0.955945317593742,3.57165497364554,0.631126016056058,0.891310495896971,0.140592721038003,0.239,2.140592721038,-0.36,0.138,0.00687411283488261,0.0212990218189401,7.62671900752676,0.0319971448288494,0.00661083186958907,"geom"
"Ada",4,"set1IT095.Putrescine..N.",1.0217200827143,1.00264146654074,1.05775096361843,4.01056586616296,1.00625782349778,1.00156079793542,-0.0271941935662274,0.0500000000000001,1.97280580643377,-0.022,-0.0287499999999999,0.000363993595098097,0.0012982243787273,8.93319911723881,0.000239081460078847,0.00040639676279586,"prod"
"Ada",4,"set1IT096.Putrescine..N.",0.892546971472977,0.978950689049265,1.04174342900822,3.91580275619706,0.910669833591978,0.976877794318299,0.133308096447452,0.223,2.13330809644745,0.0289999999999999,0.13025,0.00746560241100295,0.022259582941066,9.14007553986763,0.000328438131384343,0.00711168768176914,"prod"
"Ada",4,"set2IT005.Adenosine..N.",0.945402116750744,1.01897948452826,1.18591449941095,4.07591793811303,1.05921833468388,1.01448673419346,0.10812500551031,0.327,2.10812500551031,0.164,0.10175,0.00541362904906747,0.0578462062128885,9.80012930779958,0.0129541314646023,0.00477268436720607,"geom"
"Ada",4,"set2IT006.Adenosine..N.",0.691116103264291,0.969367007290475,1.11187915751711,3.8774680291619,0.82416208495324,0.952803091933429,0.488114885875232,0.686,2.48811488587523,0.254,0.46325,0.0774235655913884,0.177041547824158,10.1528385956714,0.0177012332435762,0.0684800800387216,"prod"
"Ada",4,"set2IT007.Cytidine..N.",0.869947352708651,0.933478307039908,0.982820598545251,3.73391322815963,0.755759964158113,0.932386486436833,0.101688401383515,0.176,2.10168840138352,-0.203,0.1,0.00403618215824026,0.0127403696256896,8.2023005357477,0.0130387597039914,0.00389864542072577,"geom"
"Ada",4,"set2IT008.Cytidine..N.",0.868140227601043,0.980949894929315,1.08522937188181,3.92379957971726,0.914465089499902,0.977894002646532,0.176251353297117,0.322,2.17625135329712,0.0750000000000002,0.17175,0.0127260210427155,0.0471276965645545,9.3370540761753,0.00214599282994834,0.0120458911367359,"prod"
"Ada",4,"set2IT009.Ammonium.chloride..N.",0.732550437305669,1.03346249310425,1.22094651266913,4.13384997241698,1.05921833468388,1.01448673419346,0.496486030762003,0.737,2.496486030762,0.532,0.46975,0.0905480653249256,0.238530726430436,11.5688385275484,0.106711915177499,0.0794880755027992,"geom"
